曜日,層,行動,時刻(時間:分),行為者率(%)
土曜日,国民全体,雑誌・マンガ・本,12:45,0.6
土曜日,国民全体,雑誌・マンガ・本,13:00,0.9
土曜日,国民全体,雑誌・マンガ・本,13:15,1.0
土曜日,国民全体,雑誌・マンガ・本,13:30,1.5
土曜日,国民全体,雑誌・マンガ・本,13:45,1.4
土曜日,国民全体,雑誌・マンガ・本,14:00,1.9
土曜日,国民全体,雑誌・マンガ・本,14:15,1.9
土曜日,国民全体,雑誌・マンガ・本,14:30,1.9
土曜日,国民全体,雑誌・マンガ・本,14:45,1.9
土曜日,国民全体,雑誌・マンガ・本,15:00,1.9
土曜日,国民全体,雑誌・マンガ・本,15:15,1.9
土曜日,国民全体,雑誌・マンガ・本,15:30,2.0
土曜日,国民全体,雑誌・マンガ・本,15:45,2.3
土曜日,国民全体,雑誌・マンガ・本,16:00,2.3
土曜日,国民全体,雑誌・マンガ・本,16:15,2.2
土曜日,国民全体,雑誌・マンガ・本,16:30,1.8
土曜日,国民全体,雑誌・マンガ・本,16:45,1.7
土曜日,国民全体,雑誌・マンガ・本,17:00,1.6
土曜日,国民全体,雑誌・マンガ・本,17:15,1.6
土曜日,国民全体,雑誌・マンガ・本,17:30,1.3
土曜日,国民全体,雑誌・マンガ・本,17:45,1.3
土曜日,国民全体,雑誌・マンガ・本,18:00,1.3
土曜日,国民全体,雑誌・マンガ・本,18:15,1.3
土曜日,国民全体,雑誌・マンガ・本,18:30,1.1
土曜日,国民全体,雑誌・マンガ・本,18:45,1.1
土曜日,国民全体,雑誌・マンガ・本,19:00,0.8
土曜日,国民全体,雑誌・マンガ・本,19:15,0.9
土曜日,国民全体,雑誌・マンガ・本,19:30,1.2
土曜日,国民全体,雑誌・マンガ・本,19:45,1.3
土曜日,国民全体,雑誌・マンガ・本,20:00,1.6
土曜日,国民全体,雑誌・マンガ・本,20:15,1.8
土曜日,国民全体,雑誌・マンガ・本,20:30,1.8
土曜日,国民全体,雑誌・マンガ・本,20:45,1.7
土曜日,国民全体,雑誌・マンガ・本,21:00,2.2
土曜日,国民全体,雑誌・マンガ・本,21:15,2.3
土曜日,国民全体,雑誌・マンガ・本,21:30,2.4
土曜日,国民全体,雑誌・マンガ・本,21:45,2.7
土曜日,国民全体,雑誌・マンガ・本,22:00,3.4
土曜日,国民全体,雑誌・マンガ・本,22:15,3.6
土曜日,国民全体,雑誌・マンガ・本,22:30,2.8
土曜日,国民全体,雑誌・マンガ・本,22:45,2.4
土曜日,国民全体,雑誌・マンガ・本,23:00,2.2
土曜日,国民全体,雑誌・マンガ・本,23:15,2.2
土曜日,国民全体,雑誌・マンガ・本,23:30,1.8
土曜日,国民全体,雑誌・マンガ・本,23:45,1.7
土曜日,国民全体,音楽,0:00,0.5
土曜日,国民全体,音楽,0:15,0.4
土曜日,国民全体,音楽,0:30,0.4
土曜日,国民全体,音楽,0:45,0.4
土曜日,国民全体,音楽,1:00,0.3
土曜日,国民全体,音楽,1:15,0.3
土曜日,国民全体,音楽,1:30,0.2
土曜日,国民全体,音楽,1:45,0.2
土曜日,国民全体,音楽,2:00,0.2
土曜日,国民全体,音楽,2:15,0.2
土曜日,国民全体,音楽,2:30,0.2
土曜日,国民全体,音楽,2:45,0.2
土曜日,国民全体,音楽,3:00,0.2
土曜日,国民全体,音楽,3:15,0.2
土曜日,国民全体,音楽,3:30,0.2
土曜日,国民全体,音楽,3:45,0.2
土曜日,国民全体,音楽,4:00,0.2
土曜日,国民全体,音楽,4:15,0.3
土曜日,国民全体,音楽,4:30,0.2
土曜日,国民全体,音楽,4:45,0.2
土曜日,国民全体,音楽,5:00,0.2
土曜日,国民全体,音楽,5:15,0.2
土曜日,国民全体,音楽,5:30,0.1
土曜日,国民全体,音楽,5:45,0.1
土曜日,国民全体,音楽,6:00,0.1
土曜日,国民全体,音楽,6:15,0.1
土曜日,国民全体,音楽,6:30,0.3
土曜日,国民全体,音楽,6:45,0.4
土曜日,国民全体,音楽,7:00,0.7
土曜日,国民全体,音楽,7:15,0.8
土曜日,国民全体,音楽,7:30,0.7
土曜日,国民全体,音楽,7:45,0.8
土曜日,国民全体,音楽,8:00,0.8
土曜日,国民全体,音楽,8:15,0.9
土曜日,国民全体,音楽,8:30,1.0
土曜日,国民全体,音楽,8:45,0.9
土曜日,国民全体,音楽,9:00,1.5
土曜日,国民全体,音楽,9:15,1.5
土曜日,国民全体,音楽,9:30,1.5
土曜日,国民全体,音楽,9:45,1.7
土曜日,国民全体,音楽,10:00,1.6
土曜日,国民全体,音楽,10:15,1.8
土曜日,国民全体,音楽,10:30,1.7
土曜日,国民全体,音楽,10:45,1.8
土曜日,国民全体,音楽,11:00,1.9
土曜日,国民全体,音楽,11:15,1.9
土曜日,国民全体,音楽,11:30,1.8
土曜日,国民全体,音楽,11:45,1.7
土曜日,国民全体,音楽,12:00,0.8
土曜日,国民全体,音楽,12:15,0.8
土曜日,国民全体,音楽,12:30,1.2
土曜日,国民全体,音楽,12:45,1.1
土曜日,国民全体,音楽,13:00,1.2
土曜日,国民全体,音楽,13:15,1.1
土曜日,国民全体,音楽,13:30,1.3
土曜日,国民全体,音楽,13:45,1.3
土曜日,国民全体,音楽,14:00,1.3
土曜日,国民全体,音楽,14:15,1.2
土曜日,国民全体,音楽,14:30,1.2
土曜日,国民全体,音楽,14:45,1.2
土曜日,国民全体,音楽,15:00,1.4
土曜日,国民全体,音楽,15:15,1.4
土曜日,国民全体,音楽,15:30,1.5
土曜日,国民全体,音楽,15:45,1.6
土曜日,国民全体,音楽,16:00,1.7
土曜日,国民全体,音楽,16:15,1.7
土曜日,国民全体,音楽,16:30,1.8
土曜日,国民全体,音楽,16:45,1.7
土曜日,国民全体,音楽,17:00,1.7
土曜日,国民全体,音楽,17:15,1.7
土曜日,国民全体,音楽,17:30,1.4
土曜日,国民全体,音楽,17:45,1.6
土曜日,国民全体,音楽,18:00,1.2
土曜日,国民全体,音楽,18:15,1.0
土曜日,国民全体,音楽,18:30,0.6
土曜日,国民全体,音楽,18:45,0.7
土曜日,国民全体,音楽,19:00,0.7
土曜日,国民全体,音楽,19:15,0.6
土曜日,国民全体,音楽,19:30,0.6
土曜日,国民全体,音楽,19:45,0.7
土曜日,国民全体,音楽,20:00,0.8
土曜日,国民全体,音楽,20:15,0.7
土曜日,国民全体,音楽,20:30,0.7
土曜日,国民全体,音楽,20:45,0.8
土曜日,国民全体,音楽,21:00,1.1
土曜日,国民全体,音楽,21:15,1.1
土曜日,国民全体,音楽,21:30,0.9
土曜日,国民全体,音楽,21:45,1.0
土曜日,国民全体,音楽,22:00,1.3
土曜日,国民全体,音楽,22:15,1.2
土曜日,国民全体,音楽,22:30,1.1
土曜日,国民全体,音楽,22:45,1.0
土曜日,国民全体,音楽,23:00,1.2
土曜日,国民全体,音楽,23:15,1.2
土曜日,国民全体,音楽,23:30,1.0
土曜日,国民全体,音楽,23:45,0.9
土曜日,国民全体,休息,0:00,0.2
土曜日,国民全体,休息,0:15,0.2
土曜日,国民全体,休息,0:30,0.2
土曜日,国民全体,休息,0:45,0.3
土曜日,国民全体,休息,1:00,0.3
土曜日,国民全体,休息,1:15,0.3
土曜日,国民全体,休息,1:30,0.4
土曜日,国民全体,休息,1:45,0.5
土曜日,国民全体,休息,2:00,0.3
土曜日,国民全体,休息,2:15,0.3
土曜日,国民全体,休息,2:30,0.3
土曜日,国民全体,休息,2:45,0.3
土曜日,国民全体,休息,3:00,0.2
土曜日,国民全体,休息,3:15,0.3
土曜日,国民全体,休息,3:30,0.3
土曜日,国民全体,休息,3:45,0.3
土曜日,国民全体,休息,4:00,0.4
土曜日,国民全体,休息,4:15,0.4
土曜日,国民全体,休息,4:30,0.4
土曜日,国民全体,休息,4:45,0.3
土曜日,国民全体,休息,5:00,0.4
土曜日,国民全体,休息,5:15,0.4
土曜日,国民全体,休息,5:30,0.6
土曜日,国民全体,休息,5:45,0.6
土曜日,国民全体,休息,6:00,0.3
土曜日,国民全体,休息,6:15,0.4
土曜日,国民全体,休息,6:30,0.7
土曜日,国民全体,休息,6:45,0.7
土曜日,国民全体,休息,7:00,0.8
土曜日,国民全体,休息,7:15,0.7
土曜日,国民全体,休息,7:30,0.8
土曜日,国民全体,休息,7:45,0.7
土曜日,国民全体,休息,8:00,0.8
土曜日,国民全体,休息,8:15,1.1
土曜日,国民全体,休息,8:30,1.7
土曜日,国民全体,休息,8:45,1.8
土曜日,国民全体,休息,9:00,2.2
土曜日,国民全体,休息,9:15,2.3
土曜日,国民全体,休息,9:30,2.4
土曜日,国民全体,休息,9:45,2.4
土曜日,国民全体,休息,10:00,3.3
土曜日,国民全体,休息,10:15,2.9
土曜日,国民全体,休息,10:30,2.8
土曜日,国民全体,休息,10:45,2.9
土曜日,国民全体,休息,11:00,3.1
土曜日,国民全体,休息,11:15,3.1
土曜日,国民全体,休息,11:30,3.2
土曜日,国民全体,休息,11:45,3.1
土曜日,国民全体,休息,12:00,2.4
土曜日,国民全体,休息,12:15,2.7
土曜日,国民全体,休息,12:30,3.7
土曜日,国民全体,休息,12:45,4.4
土曜日,国民全体,休息,13:00,3.6
土曜日,国民全体,休息,13:15,3.9
土曜日,国民全体,休息,13:30,4.6
土曜日,国民全体,休息,13:45,4.6
土曜日,国民全体,休息,14:00,4.2
土曜日,国民全体,休息,14:15,4.1
土曜日,国民全体,休息,14:30,4.6
土曜日,国民全体,休息,14:45,4.5
土曜日,国民全体,休息,15:00,5.3
土曜日,国民全体,休息,15:15,5.0
土曜日,国民全体,休息,15:30,4.0
土曜日,国民全体,休息,15:45,4.0
土曜日,国民全体,休息,16:00,5.0
土曜日,国民全体,休息,16:15,5.1
土曜日,国民全体,休息,16:30,5.1
土曜日,国民全体,休息,16:45,5.5
土曜日,国民全体,休息,17:00,4.4
土曜日,国民全体,休息,17:15,4.4
土曜日,国民全体,休息,17:30,4.1
土曜日,国民全体,休息,17:45,4.4
土曜日,国民全体,休息,18:00,2.4
土曜日,国民全体,休息,18:15,2.3
土曜日,国民全体,休息,18:30,2.1
土曜日,国民全体,休息,18:45,2.0
土曜日,国民全体,休息,19:00,1.2
土曜日,国民全体,休息,19:15,1.4
土曜日,国民全体,休息,19:30,1.7
土曜日,国民全体,休息,19:45,1.8
土曜日,国民全体,休息,20:00,1.5
土曜日,国民全体,休息,20:15,1.5
土曜日,国民全体,休息,20:30,2.1
土曜日,国民全体,休息,20:45,2.2
土曜日,国民全体,休息,21:00,1.6
土曜日,国民全体,休息,21:15,1.7
土曜日,国民全体,休息,21:30,2.1
土曜日,国民全体,休息,21:45,2.1
土曜日,国民全体,休息,22:00,2.5
土曜日,国民全体,休息,22:15,2.5
土曜日,国民全体,休息,22:30,2.2
土曜日,国民全体,休息,22:45,2.3
土曜日,国民全体,休息,23:00,2.4
土曜日,国民全体,休息,23:15,2.7
土曜日,国民全体,休息,23:30,1.9
土曜日,国民全体,休息,23:45,1.9
土曜日,国民全体,その他・不明,0:00,4.0
土曜日,国民全体,その他・不明,0:15,3.7
土曜日,国民全体,その他・不明,0:30,2.6
土曜日,国民全体,その他・不明,0:45,2.6
土曜日,国民全体,その他・不明,1:00,1.8
土曜日,国民全体,その他・不明,1:15,1.8
土曜日,国民全体,その他・不明,1:30,1.3
土曜日,国民全体,その他・不明,1:45,1.3
土曜日,国民全体,その他・不明,2:00,0.8
土曜日,国民全体,その他・不明,2:15,0.8
土曜日,国民全体,その他・不明,2:30,0.9
土曜日,国民全体,その他・不明,2:45,0.8
土曜日,国民全体,その他・不明,3:00,0.4
土曜日,国民全体,その他・不明,3:15,0.5
土曜日,国民全体,その他・不明,3:30,0.4
土曜日,国民全体,その他・不明,3:45,0.4
土曜日,国民全体,その他・不明,4:00,0.5
土曜日,国民全体,その他・不明,4:15,0.5
土曜日,国民全体,その他・不明,4:30,0.6
土曜日,国民全体,その他・不明,4:45,0.5
土曜日,国民全体,その他・不明,5:00,0.7
土曜日,国民全体,その他・不明,5:15,0.8
土曜日,国民全体,その他・不明,5:30,1.5
土曜日,国民全体,その他・不明,5:45,1.4
土曜日,国民全体,その他・不明,6:00,1.7
土曜日,国民全体,その他・不明,6:15,1.9
土曜日,国民全体,その他・不明,6:30,2.4
土曜日,国民全体,その他・不明,6:45,2.7
土曜日,国民全体,その他・不明,7:00,2.1
土曜日,国民全体,その他・不明,7:15,2.5
土曜日,国民全体,その他・不明,7:30,2.6
土曜日,国民全体,その他・不明,7:45,2.7
土曜日,国民全体,その他・不明,8:00,2.4
土曜日,国民全体,その他・不明,8:15,3.2
土曜日,国民全体,その他・不明,8:30,2.8
土曜日,国民全体,その他・不明,8:45,3.3
土曜日,国民全体,その他・不明,9:00,2.8
土曜日,国民全体,その他・不明,9:15,3.0
土曜日,国民全体,その他・不明,9:30,3.2
土曜日,国民全体,その他・不明,9:45,3.2
土曜日,国民全体,その他・不明,10:00,2.9
土曜日,国民全体,その他・不明,10:15,3.3
土曜日,国民全体,その他・不明,10:30,3.5
土曜日,国民全体,その他・不明,10:45,3.6
土曜日,国民全体,その他・不明,11:00,3.6
土曜日,国民全体,その他・不明,11:15,3.6
土曜日,国民全体,その他・不明,11:30,4.3
土曜日,国民全体,その他・不明,11:45,4.6
土曜日,国民全体,その他・不明,12:00,6.1
土曜日,国民全体,その他・不明,12:15,6.2
土曜日,国民全体,その他・不明,12:30,5.6
土曜日,国民全体,その他・不明,12:45,5.6
土曜日,国民全体,その他・不明,13:00,3.9
土曜日,国民全体,その他・不明,13:15,4.3
土曜日,国民全体,その他・不明,13:30,3.8
土曜日,国民全体,その他・不明,13:45,3.8
土曜日,国民全体,その他・不明,14:00,2.5
土曜日,国民全体,その他・不明,14:15,2.8
土曜日,国民全体,その他・不明,14:30,2.9
土曜日,国民全体,その他・不明,14:45,3.1
土曜日,国民全体,その他・不明,15:00,2.7
土曜日,国民全体,その他・不明,15:15,2.9
土曜日,国民全体,その他・不明,15:30,3.2
土曜日,国民全体,その他・不明,15:45,3.2
土曜日,国民全体,その他・不明,16:00,3.8
土曜日,国民全体,その他・不明,16:15,4.1
土曜日,国民全体,その他・不明,16:30,4.3
土曜日,国民全体,その他・不明,16:45,4.3
土曜日,国民全体,その他・不明,17:00,4.1
土曜日,国民全体,その他・不明,17:15,4.6
土曜日,国民全体,その他・不明,17:30,4.2
土曜日,国民全体,その他・不明,17:45,3.9
土曜日,国民全体,その他・不明,18:00,3.0
土曜日,国民全体,その他・不明,18:15,3.3
土曜日,国民全体,その他・不明,18:30,3.3
土曜日,国民全体,その他・不明,18:45,3.5
土曜日,国民全体,その他・不明,19:00,2.6
土曜日,国民全体,その他・不明,19:15,3.3
土曜日,国民全体,その他・不明,19:30,2.5
土曜日,国民全体,その他・不明,19:45,3.0
土曜日,国民全体,その他・不明,20:00,2.5
土曜日,国民全体,その他・不明,20:15,2.8
土曜日,国民全体,その他・不明,20:30,3.4
土曜日,国民全体,その他・不明,20:45,3.5
土曜日,国民全体,その他・不明,21:00,3.2
土曜日,国民全体,その他・不明,21:15,3.6
土曜日,国民全体,その他・不明,21:30,3.7
土曜日,国民全体,その他・不明,21:45,3.6
土曜日,国民全体,その他・不明,22:00,4.7
土曜日,国民全体,その他・不明,22:15,5.0
土曜日,国民全体,その他・不明,22:30,5.0
土曜日,国民全体,その他・不明,22:45,4.9
土曜日,国民全体,その他・不明,23:00,6.0
土曜日,国民全体,その他・不明,23:15,6.1
土曜日,国民全体,その他・不明,23:30,5.9
土曜日,国民全体,その他・不明,23:45,6.0
土曜日,国民全体,必需行動,0:00,84.9
土曜日,国民全体,必需行動,0:15,85.3
土曜日,国民全体,必需行動,0:30,88.0
土曜日,国民全体,必需行動,0:45,88.1
土曜日,国民全体,必需行動,1:00,90.6
土曜日,国民全体,必需行動,1:15,90.8
土曜日,国民全体,必需行動,1:30,92.0
土曜日,国民全体,必需行動,1:45,92.3
土曜日,国民全体,必需行動,2:00,94.9
土曜日,国民全体,必需行動,2:15,94.9
土曜日,国民全体,必需行動,2:30,95.2
土曜日,国民全体,必需行動,2:45,95.3
土曜日,国民全体,必需行動,3:00,96.3
土曜日,国民全体,必需行動,3:15,96.2
土曜日,国民全体,必需行動,3:30,96.3
土曜日,国民全体,必需行動,3:45,96.2
土曜日,国民全体,必需行動,4:00,95.4
土曜日,国民全体,必需行動,4:15,95.1
土曜日,国民全体,必需行動,4:30,94.3
土曜日,国民全体,必需行動,4:45,94.0
土曜日,国民全体,必需行動,5:00,92.2
土曜日,国民全体,必需行動,5:15,90.7
土曜日,国民全体,必需行動,5:30,87.8
土曜日,国民全体,必需行動,5:45,86.9
土曜日,国民全体,必需行動,6:00,82.3
土曜日,国民全体,必需行動,6:15,79.5
土曜日,国民全体,必需行動,6:30,74.0
土曜日,国民全体,必需行動,6:45,71.6
土曜日,国民全体,必需行動,7:00,68.4
土曜日,国民全体,必需行動,7:15,65.3
土曜日,国民全体,必需行動,7:30,57.4
土曜日,国民全体,必需行動,7:45,53.9
土曜日,国民全体,必需行動,8:00,44.4
土曜日,国民全体,必需行動,8:15,40.9
土曜日,国民全体,必需行動,8:30,31.7
土曜日,国民全体,必需行動,8:45,29.7
土曜日,国民全体,必需行動,9:00,23.5
土曜日,国民全体,必需行動,9:15,21.2
土曜日,国民全体,必需行動,9:30,17.9
土曜日,国民全体,必需行動,9:45,16.8
土曜日,国民全体,必需行動,10:00,14.6
土曜日,国民全体,必需行動,10:15,14.2
土曜日,国民全体,必需行動,10:30,11.8
土曜日,国民全体,必需行動,10:45,11.1
土曜日,国民全体,必需行動,11:00,11.9
土曜日,国民全体,必需行動,11:15,11.9
土曜日,国民全体,必需行動,11:30,14.2
土曜日,国民全体,必需行動,11:45,16.0
土曜日,国民全体,必需行動,12:00,41.2
土曜日,国民全体,必需行動,12:15,41.7
土曜日,国民全体,必需行動,12:30,35.8
土曜日,国民全体,必需行動,12:45,32.7
土曜日,国民全体,必需行動,13:00,20.6
土曜日,国民全体,必需行動,13:15,18.3
土曜日,国民全体,必需行動,13:30,13.5
土曜日,国民全体,必需行動,13:45,12.5
土曜日,国民全体,必需行動,14:00,12.0
土曜日,国民全体,必需行動,14:15,10.8
土曜日,国民全体,必需行動,14:30,8.9
土曜日,国民全体,必需行動,14:45,8.9
土曜日,国民全体,必需行動,15:00,8.2
土曜日,国民全体,必需行動,15:15,8.0
土曜日,国民全体,必需行動,15:30,7.0
土曜日,国民全体,必需行動,15:45,6.9
土曜日,国民全体,必需行動,16:00,6.6
土曜日,国民全体,必需行動,16:15,6.1
土曜日,国民全体,必需行動,16:30,6.4
土曜日,国民全体,必需行動,16:45,7.0
